-1.21781425128,-1.41190649182,2.48248139129,1.74429086919,-2.95529593494,1.405621101,-2.51104222145,
-1.22102268328,-1.41220464267,2.48156624189,1.74419954372,-2.95811514255,1.4074328589,-2.50947617692,
-1.22423111527,-1.41250279353,2.4806510925,1.74410821824,-2.96093435015,1.4092446168,-2.5079101324,
-1.22743954727,-1.41280094439,2.47973594311,1.74401689276,-2.96375355776,1.41105637469,-2.50634408788,
-1.23064797926,-1.41309909524,2.47882079371,1.74392556728,-2.96657276536,1.41286813259,-2.50477804336,
-1.23385641126,-1.4133972461,2.47790564432,1.74383424181,-2.96939197297,1.41467989049,-2.50321199884,
-1.23706484325,-1.41369539695,2.47699049493,1.74374291633,-2.97221118057,1.41649164839,-2.50164595432,
-1.24027327525,-1.41399354781,2.47607534553,1.74365159085,-2.97503038818,1.41830340628,-2.5000799098,
-1.24348170724,-1.41429169867,2.47516019614,1.74356026537,-2.97784959579,1.42011516418,-2.49851386528,
-1.24669013924,-1.41458984952,2.47424504674,1.7434689399,-2.98066880339,1.42192692208,-2.49694782076,f
-1.24669013924,-1.41458984952,2.47424504674,1.7434689399,-2.98066880339,1.42192692208,-2.49694782076,
-1.24981130153,-1.41504830178,2.47320246642,1.74308329346,-2.98310300495,1.42371277843,-2.49573358908,
-1.25293246383,-1.41550675403,2.4721598861,1.74269764703,-2.98553720651,1.42549863477,-2.4945193574,
-1.25605362612,-1.41596520628,2.47111730577,1.7423120006,-2.98797140807,1.42728449112,-2.49330512573,
-1.25917478841,-1.41642365854,2.47007472545,1.74192635417,-2.99040560963,1.42907034746,-2.49209089405,
-1.26229595071,-1.41688211079,2.46903214512,1.74154070774,-2.99283981119,1.43085620381,-2.49087666237,
-1.265417113,-1.41734056304,2.4679895648,1.74115506131,-2.99527401275,1.43264206015,-2.4896624307,
-1.2685382753,-1.41779901529,2.46694698447,1.74076941488,-2.99770821431,1.4344279165,-2.48844819902,
-1.27165943759,-1.41825746755,2.46590440415,1.74038376845,-3.00014241586,1.43621377285,-2.48723396734,
-1.27478059988,-1.4187159198,2.46486182382,1.73999812202,-3.00257661742,1.43799962919,-2.48601973567,f
-1.27478059988,-1.4187159198,2.46486182382,1.73999812202,-3.00257661742,1.43799962919,-2.48601973567,
-1.27801011079,-1.41908975777,2.4638676065,1.73936730212,-3.005261692,1.43941868468,-2.48466297891,
-1.28123962169,-1.41946359574,2.46287338918,1.73873648223,-3.00794676657,1.44083774016,-2.48330622214,
-1.2844691326,-1.41983743372,2.46187917187,1.73810566233,-3.01063184114,1.44225679565,-2.48194946538,
-1.2876986435,-1.42021127169,2.46088495455,1.73747484244,-3.01331691571,1.44367585114,-2.48059270862,
-1.29092815441,-1.42058510966,2.45989073723,1.73684402255,-3.01600199029,1.44509490662,-2.47923595186,
-1.29415766531,-1.42095894763,2.45889651991,1.73621320265,-3.01868706486,1.44651396211,-2.4778791951,
-1.29738717622,-1.4213327856,2.45790230259,1.73558238276,-3.02137213943,1.44793301759,-2.47652243834,
-1.30061668712,-1.42170662357,2.45690808528,1.73495156286,-3.02405721401,1.44935207308,-2.47516568158,
-1.30384619803,-1.42208046155,2.45591386796,1.73432074297,-3.02674228858,1.45077112857,-2.47380892482,f
-1.30384619803,-1.42208046155,2.45591386796,1.73432074297,-3.02674228858,1.45077112857,-2.47380892482,
-1.29121478679,-1.42058081694,2.45983078857,1.73532561865,-3.01629094353,1.44377927307,-2.47931798761,
-1.27858337556,-1.41908117234,2.46374770917,1.73633049434,-3.00583959848,1.43678741757,-2.48482705041,
-1.26595196432,-1.41758152774,2.46766462978,1.73733537002,-2.99538825343,1.42979556208,-2.4903361132,
-1.25332055308,-1.41608188314,2.47158155039,1.7383402457,-2.98493690838,1.42280370658,-2.495845176,
-1.24068914185,-1.41458223854,2.47549847099,1.73934512138,-2.97448556333,1.41581185109,-2.50135423879,
-1.22805773061,-1.41308259394,2.4794153916,1.74034999707,-2.96403421827,1.40881999559,-2.50686330158,
-1.21542631937,-1.41158294934,2.48333231221,1.74135487275,-2.95358287322,1.4018281401,-2.51237236438,
-1.20279490814,-1.41008330474,2.48724923281,1.74235974843,-2.94313152817,1.3948362846,-2.51788142717,
-1.1901634969,-1.40858366014,2.49116615342,1.74336462412,-2.93268018312,1.3878444291,-2.52339048997,f
-1.1901634969,-1.40858366014,2.49116615342,1.74336462412,-2.93268018312,1.3878444291,-2.52339048997,
-1.18707121767,-1.40825566275,2.49212597404,1.74300734426,-2.92986763957,1.38560940884,-2.52493597514,
-1.18397893844,-1.40792766537,2.49308579465,1.74265006439,-2.92705509601,1.38337438858,-2.52648146031,
-1.18088665921,-1.40759966799,2.49404561527,1.74229278453,-2.92424255245,1.38113936833,-2.52802694549,
-1.17779437998,-1.40727167061,2.49500543588,1.74193550467,-2.92143000889,1.37890434807,-2.52957243066,
-1.17470210075,-1.40694367323,2.4959652565,1.74157822481,-2.91861746533,1.37666932781,-2.53111791583,
-1.17160982152,-1.40661567585,2.49692507711,1.74122094495,-2.91580492178,1.37443430755,-2.532663401,
-1.16851754229,-1.40628767847,2.49788489773,1.74086366509,-2.91299237822,1.37219928729,-2.53420888618,
-1.16542526306,-1.40595968109,2.49884471834,1.74050638523,-2.91017983466,1.36996426703,-2.53575437135,
-1.16233298383,-1.40563168371,2.49980453896,1.74014910537,-2.9073672911,1.36772924677,-2.53729985652,f
-1.16233298383,-1.40563168371,2.49980453896,1.74014910537,-2.9073672911,1.36772924677,-2.53729985652,
